customer_id,first_name,last_name,gender,dob,phone,email,address,city,state,pincode,occupation,annual_income,marital_status,customer_since,kyc_status,customer_status,risk_category
CUST015615,Nachiket,Venkatesh,Female,1977-12-30,4608078368,qpatla@example.com,"25/595
Wali",Raiganj,Uttarakhand,936331,Accountant,1152210,Divorced,2022-09-06,Pending,Inactive,Medium
CUST015616,Anika,Desai,Male,2000-07-23,2429898087,pillaipranav@example.net,"H.No. 78
Ghosh Path",Kolkata,Punjab,693401,Student,1905379,Divorced,2026-05-07,Verified,Active,Medium
CUST015617,Bimala,Ahluwalia,Female,2006-08-15,8278451073,butalayash@example.com,"94, Bhardwaj Marg",Secunderabad,Punjab,673666,Doctor,392991,Single,2017-01-10,Pending,Inactive,Low
CUST015618,Suhani,Dhawan,Male,1992-03-25,0054936654,forum26@example.net,"079, Chawla",Davanagere,Rajasthan,544410,Lawyer,1816314,Married,2017-04-24,Verified,Active,High
CUST015619,Leena,Thaman,Female,1965-01-04,2443117788,venkateshmatthew@example.org,"543, Sharaf Chowk",Bihar Sharif,Kerala,435776,Student,1266595,Divorced,2021-07-16,Verified,Active,Medium
CUST015620,Kai,Sachar,Female,1994-12-15,9647838895,balvankhurana@example.org,"H.No. 508
Dasgupta Nagar",Katihar,Goa,656390,Business,1580526,Married,2018-08-12,Verified,Inactive,Medium
CUST015621,Praneel,Wali,Female,1974-10-06,2518684381,srivastavaliam@example.org,"696, Mohanty Marg",Ghaziabad,Andhra Pradesh,083271,Software Engineer,2303719,Single,2023-11-11,Pending,Inactive,Medium
CUST015622,Vincent,Narula,Female,1960-09-23,8825921620,rajuabhimanyu@example.com,"H.No. 019
Borra Path",Amaravati,Gujarat,425297,Teacher,2158687,Married,2020-03-08,Pending,Active,Low
CUST015623,Ati,Naik,Female,1996-05-13,6787144627,patrick77@example.net,"657
Sundaram",Berhampur,Haryana,853499,Lawyer,1811231,Married,2024-03-17,Verified,Active,Medium
CUST015624,Maya,Hari,Male,2005-05-10,9640384744,rlad@example.net,"H.No. 54, Bajwa Marg",Jaipur,Bihar,148432,Student,1642362,Single,2019-06-06,Pending,Active,High
CUST015625,Ishani,Randhawa,Female,1949-09-15,1507564878,prishalalla@example.com,"02/11, Parikh Ganj",Shimoga,Andhra Pradesh,961375,Lawyer,679504,Divorced,2025-07-15,Pending,Inactive,High
CUST015626,Pushti,Dara,Male,1948-08-07,6885283362,rajata26@example.com,"80/31
Ganesan Zila",Narasaraopet,West Bengal,743860,Student,1863446,Married,2016-09-10,Verified,Active,Low
CUST015627,Vaishnavi,Kunda,Male,1950-04-23,6728196383,mannsuhani@example.net,"610
Karan Street",Kulti,Goa,528998,Business,1666423,Divorced,2023-06-16,Pending,Active,High
CUST015628,Indira,Sastry,Female,2006-06-26,2450740372,menonyochana@example.org,"33/479, Setty Street",Khora ,Manipur,740235,Government Employee,800109,Married,2021-08-17,Pending,Inactive,Low
CUST015629,Yashawini,Agarwal,Male,1988-10-13,5513030133,nadkarniabeer@example.com,"99/677
Sarin Nagar",Jodhpur,Tripura,863287,Accountant,2148665,Single,2017-07-07,Pending,Inactive,High
CUST015630,Chakrika,Dani,Female,1997-01-03,9542078010,mkapur@example.com,"H.No. 331, Koshy",Pimpri-Chinchwad,Goa,193125,Teacher,2307645,Married,2022-03-24,Pending,Active,High
CUST015631,Gunbir,Dasgupta,Male,2005-09-13,0280907920,odugal@example.net,"11/49, Buch Nagar",Ahmedabad,West Bengal,820919,Teacher,1783657,Married,2017-02-16,Pending,Active,Medium
CUST015632,Netra,Purohit,Female,1980-08-10,8738323808,dsant@example.com,"H.No. 257
Vala Street",Katihar,Sikkim,552726,Teacher,555102,Married,2020-08-30,Pending,Inactive,High
CUST015633,Charles,Soman,Female,1988-05-07,8054105412,rishimitter@example.com,"89/532, Patla",Machilipatnam,Odisha,713808,Software Engineer,567558,Single,2024-08-11,Verified,Inactive,Low
CUST015634,Wahab,Nadkarni,Male,1966-04-03,6867497407,sdalal@example.com,"H.No. 94
Kala Zila",Dindigul,Karnataka,766897,Farmer,2370830,Married,2016-09-18,Verified,Inactive,Low
CUST015635,Meera,Bir,Female,1963-07-17,7089007037,chandgaurav@example.org,"H.No. 48
Pau Street",Bijapur,Kerala,514465,Teacher,1866007,Married,2017-01-13,Verified,Inactive,High
CUST015636,Sathvik,Dua,Male,1988-10-28,5159466030,tristan87@example.org,"H.No. 031
Dhingra",Vellore,Himachal Pradesh,244898,Teacher,2444419,Divorced,2017-02-13,Pending,Inactive,High
CUST015637,Raksha,Sengupta,Female,1992-07-11,7532629438,raghavanshravya@example.org,"25/959
Bedi Circle",Etawah,Himachal Pradesh,622488,Software Engineer,211668,Divorced,2024-01-01,Pending,Inactive,Low
CUST015638,Upasna,Hari,Female,1975-10-31,2321414959,schhabra@example.net,"H.No. 215
Karnik Ganj",Serampore,Telangana,903939,Doctor,1556155,Divorced,2026-01-12,Verified,Inactive,Low
CUST015639,Tamanna,Boase,Male,2002-07-15,5124303372,galalohit@example.net,"H.No. 376
Venkatesh Chowk",Chandigarh,Tamil Nadu,315668,Farmer,1410251,Divorced,2020-12-04,Pending,Inactive,High
CUST015640,Advaith,Joshi,Female,1959-03-05,0576774608,mohammedlad@example.com,"47/12
Choudhury Path",Bhavnagar,Uttar Pradesh,181692,Government Employee,1407883,Married,2017-12-14,Verified,Active,Low
CUST015641,Yashvi,Edwin,Female,1987-06-15,5612017876,nidhi58@example.net,"H.No. 46, Shukla Chowk",Bhilwara,Maharashtra,584790,Doctor,857578,Married,2018-09-27,Verified,Active,Medium
CUST015642,Varenya,Nanda,Female,1967-07-06,1260157789,vsathe@example.net,"10/33, Das Marg",Tadepalligudem,Rajasthan,342227,Lawyer,1157683,Single,2019-01-28,Pending,Active,High
CUST015643,Raagini,Bora,Male,1946-11-23,3258409904,ridhi48@example.net,"H.No. 215, Balakrishnan Circle",Hazaribagh,Odisha,222028,Teacher,513021,Married,2025-01-13,Pending,Inactive,Low
CUST015644,Isaac,Sha,Female,1972-10-02,1795145232,ychana@example.net,"84/80
Ratta Marg",Kulti,Odisha,715090,Accountant,2275657,Married,2025-01-29,Verified,Inactive,Medium
CUST015645,Jagrati,Dixit,Female,1979-04-14,0384214551,brindamandal@example.com,"H.No. 24, Kala",Tiruchirappalli,Uttarakhand,163207,Sales Executive,201057,Divorced,2021-12-02,Verified,Inactive,High
CUST015646,Zayyan,Bora,Male,1984-07-07,2436781727,sarnaeiravati@example.org,"34/752, Pandit Street",Tenali,Uttarakhand,025072,Student,972160,Married,2020-08-28,Pending,Active,High
CUST015647,Manbir,Manne,Female,1989-08-18,4358529439,wswamy@example.org,"53, Nadkarni Nagar",Haridwar,Uttarakhand,994543,Sales Executive,1519671,Married,2017-01-11,Pending,Inactive,Medium
CUST015648,Joshua,Mander,Male,2000-10-25,9316109355,azadbhalla@example.com,"256, Cherian Path",Raurkela Industrial Township,Assam,190818,Lawyer,2151723,Divorced,2018-09-18,Verified,Inactive,Low
CUST015649,Priya,Sagar,Female,2007-01-12,7564302659,lakshmimisra@example.com,"H.No. 553, Muni Marg",Rohtak,Goa,792038,Doctor,982683,Married,2023-10-04,Pending,Inactive,Medium
CUST015650,Dayita,Rege,Female,1970-07-14,8285990549,hsule@example.com,"H.No. 82, Shanker Ganj",Tinsukia,Sikkim,689322,Sales Executive,1052711,Married,2019-03-01,Pending,Inactive,Medium
CUST015651,Charita,Hegde,Male,1951-06-27,1510262854,ladliagarwal@example.org,"935
Saxena Nagar",Ichalkaranji,Karnataka,450083,Accountant,1958179,Single,2020-07-16,Pending,Inactive,Medium
CUST015652,Gunbir,Prashad,Female,1967-11-06,4403345567,bhattbhanumati@example.com,"97/69
Sarkar Chowk",Karaikudi,Himachal Pradesh,320401,Farmer,1225467,Divorced,2024-03-23,Verified,Active,High
CUST015653,Urmi,Ratta,Male,1994-08-02,8003358628,dasseta@example.com,"46/026, Bora Nagar",Sri Ganganagar,Meghalaya,297368,Lawyer,226426,Married,2020-01-05,Verified,Active,Low
CUST015654,Vrishti,Chaudry,Male,1946-10-15,3511644521,dayamaioak@example.net,"20/376
Ramanathan Road",Kottayam,Manipur,386125,Teacher,1645234,Married,2017-07-12,Verified,Inactive,Medium
CUST015655,Rajeshri,Cheema,Female,1966-06-18,8927141958,zansi26@example.org,"H.No. 130, Wable Road",Bardhaman,Mizoram,345319,Sales Executive,2412398,Single,2023-12-15,Verified,Inactive,Low
CUST015656,Ryan,Narula,Male,1950-04-11,3221209100,zilmil01@example.org,"H.No. 140
Ramanathan Ganj",Guntakal,Chhattisgarh,405861,Business,2320862,Divorced,2019-01-20,Pending,Active,High
CUST015657,Nachiket,Chada,Female,1955-01-11,7002557855,subramanianekansh@example.net,"84/120
Chatterjee",Etawah,Assam,360069,Teacher,799693,Divorced,2024-05-17,Pending,Active,Medium
CUST015658,Jairaj,Amble,Male,1987-09-19,1402398148,ssachdev@example.com,"330, Rajagopalan",Jaunpur,Manipur,888642,Sales Executive,1565532,Single,2020-01-19,Verified,Inactive,Low
CUST015659,Deepa,Dara,Female,1973-09-08,1794445539,ddhar@example.com,"84/645, Mital Ganj",Bharatpur,Nagaland,823467,Farmer,1051663,Divorced,2017-06-16,Pending,Inactive,Low
CUST015660,Praneel,Chaudhari,Male,1970-05-11,7518892504,sharmaanusha@example.net,"H.No. 09
Sheth Chowk",Anand,Telangana,526304,Government Employee,1694891,Divorced,2018-07-18,Pending,Inactive,Low
CUST015661,Advik,Mittal,Male,2004-05-22,9210160009,bhavika57@example.net,"19/930
Taneja Chowk",Raiganj,Uttarakhand,105188,Business,483719,Married,2024-12-03,Pending,Active,High
CUST015662,Ekaja,Reddy,Female,2008-07-23,4097993667,raghavshroff@example.com,"33, Shah Path",Siliguri,Himachal Pradesh,419912,Farmer,1258879,Divorced,2023-04-11,Pending,Active,High
CUST015663,Charita,Rana,Female,2000-07-31,9008866855,parth25@example.net,"36, Joshi Street",Bharatpur,Tripura,748318,Doctor,316847,Married,2017-03-12,Pending,Active,Medium
CUST015664,Divya,Ghose,Male,1994-06-24,0566808361,irakapur@example.net,"659
Hegde Marg",Kumbakonam,Madhya Pradesh,412234,Doctor,810911,Single,2026-07-19,Verified,Inactive,Medium
CUST015665,Ronith,Parikh,Male,1968-09-30,7744267476,patlajonathan@example.com,"073, Luthra Nagar",Nellore,Manipur,683931,Government Employee,2314682,Married,2023-04-10,Pending,Inactive,Low
CUST015666,Lila,Sani,Female,1991-06-21,4734368248,sarraffarhan@example.net,"H.No. 51, Nagi Zila",Hubli–Dharwad,Mizoram,079186,Business,277970,Single,2025-04-15,Pending,Active,Low
CUST015667,Rajeshri,Sengupta,Female,1965-01-19,1003707430,waggarwal@example.net,"18/810, Pillay Path",Katihar,Nagaland,584285,Software Engineer,297934,Divorced,2017-11-12,Pending,Inactive,Low
CUST015668,Aarna,Mohanty,Female,2003-02-25,1680636112,umang31@example.org,"353
Chhabra",Hospet,West Bengal,763788,Student,419008,Single,2024-06-21,Pending,Inactive,Low
CUST015669,Isha,Dara,Male,1990-05-17,9491302123,onadkarni@example.org,"H.No. 37
Gandhi Ganj",Kavali,Meghalaya,681737,Lawyer,1180064,Married,2020-09-03,Pending,Inactive,Medium
CUST015670,Vyanjana,Krishna,Female,1967-01-09,6119796536,ybadal@example.net,"26/43
Chaudry Circle",Ambala,Tamil Nadu,512256,Sales Executive,2173851,Single,2016-12-29,Verified,Active,Low
CUST015671,Hredhaan,Desai,Female,1983-06-01,1715485325,sarthak84@example.org,"57
Krishna Street",Satna,Andhra Pradesh,469875,Farmer,1444071,Single,2017-12-14,Verified,Active,High
CUST015672,Kamala,More,Female,1955-07-17,7502561938,mannmahika@example.net,"H.No. 567, Biswas Road",Ludhiana,Karnataka,108513,Farmer,778915,Single,2017-02-05,Pending,Active,Medium
CUST015673,Yahvi,Bath,Female,1947-10-02,2990001809,nbuch@example.com,"73
Suri Marg",Jhansi,Arunachal Pradesh,379941,Teacher,331052,Single,2021-01-17,Pending,Inactive,Low
CUST015674,Logan,Chacko,Female,1950-08-08,3610119032,maanas37@example.com,"H.No. 221
Srinivas",Sangli-Miraj & Kupwad,Manipur,695992,Business,2374910,Married,2022-12-09,Pending,Active,Medium
CUST015675,Bishakha,Varty,Male,1992-02-05,9038640828,mason96@example.com,"52/18
Jayaraman Nagar",Singrauli,Tripura,104780,Student,658208,Single,2024-08-13,Pending,Active,Medium
CUST015676,Lavanya,Chand,Female,1969-07-01,1268573982,ukhosla@example.com,"H.No. 65, Menon Road",Nashik,Chhattisgarh,568896,Teacher,1497541,Divorced,2023-06-13,Verified,Inactive,Medium
CUST015677,Darika,Kumer,Male,1960-11-07,4697263871,nandinisaha@example.com,"H.No. 406, Dey Street",Bongaigaon,Chhattisgarh,881894,Software Engineer,1047311,Divorced,2019-01-19,Pending,Inactive,Low
CUST015678,Lakshit,Lala,Male,1953-08-20,5454881073,balendrapandit@example.net,"H.No. 36
Bumb Nagar",Kavali,Rajasthan,617341,Software Engineer,825375,Divorced,2024-01-08,Pending,Active,Low
CUST015679,Unni,Sura,Male,1946-04-11,5439383362,sanayabera@example.net,"43, Kumer Street",Pallavaram,Kerala,595958,Business,1427692,Married,2022-03-13,Pending,Inactive,Medium
CUST015680,Hema,Dugar,Female,1959-09-03,5689879896,enarula@example.org,"H.No. 17, Amble Zila",Vadodara,Kerala,294282,Sales Executive,728110,Married,2024-08-19,Pending,Inactive,Medium
CUST015681,Eshana,Tak,Female,1960-04-13,1500680877,advaithgaba@example.net,"H.No. 06
Johal Circle",Pondicherry,Goa,976583,Student,574744,Married,2023-06-23,Pending,Active,Medium
CUST015682,Faraj,Pal,Male,1962-06-27,3436327146,ybuch@example.net,"55, Sridhar Street",Udupi,Tripura,455010,Lawyer,533776,Divorced,2025-10-02,Pending,Active,Medium
CUST015683,Kevin,Aurora,Female,1951-10-30,1259392709,khalsaradhika@example.com,"71/300, Anand Chowk",Khora ,Uttarakhand,953886,Sales Executive,1825920,Divorced,2019-05-14,Verified,Active,High
CUST015684,Jack,Sidhu,Male,1999-01-31,7626347544,rattaanmol@example.net,"H.No. 03, Bassi Nagar",Warangal,Manipur,707775,Business,2213183,Married,2026-02-19,Pending,Active,Low
CUST015685,Brijesh,Maharaj,Male,1993-04-15,9837797842,vrittimanne@example.net,"91/231, Thakkar Zila",Bokaro,Himachal Pradesh,743022,Accountant,440024,Single,2022-05-30,Verified,Active,Medium
CUST015686,Arjun,Khatri,Male,1984-04-05,7006492418,katwal@example.net,"56, Rao Path",Suryapet,Uttar Pradesh,658698,Student,2027406,Single,2021-02-14,Verified,Active,High
CUST015687,Elijah,Chawla,Female,1958-11-12,6581384653,sarmaanusha@example.net,"04, Parmar Street",Miryalaguda,Uttar Pradesh,345505,Accountant,1059000,Divorced,2017-11-27,Verified,Inactive,High
CUST015688,Sneha,Gokhale,Female,1967-07-17,6404461972,rushilgala@example.net,"99
Bali Marg",Anand,Uttar Pradesh,877245,Student,1593855,Single,2025-11-21,Verified,Inactive,Low
CUST015689,Baljiwan,Bhatt,Female,1969-09-30,0184889880,charita31@example.org,"52/316, Jaggi Path",Noida,Meghalaya,328661,Accountant,1571961,Married,2021-12-21,Verified,Inactive,High
CUST015690,Mahika,Divan,Male,2004-11-06,3648282536,isaactella@example.org,"04, Sarraf Street",Morena,Mizoram,276178,Doctor,634237,Divorced,2017-03-22,Verified,Inactive,Low
CUST015691,Yutika,Chand,Male,1972-06-19,7869638682,unni65@example.net,"H.No. 39, Nayar Street",Jamnagar,Tamil Nadu,101821,Teacher,2034512,Married,2021-02-25,Verified,Inactive,Medium
CUST015692,Baghyawati,Garde,Female,1963-09-14,8212398578,frederick25@example.net,"86/01
Dara Zila",Nellore,Madhya Pradesh,187333,Accountant,1470714,Single,2019-10-05,Verified,Inactive,High
CUST015693,Balveer,Kothari,Female,1947-02-02,3833006915,mallickanusha@example.com,"15/93, Borah",Sikar,Tamil Nadu,375227,Lawyer,1502553,Single,2026-02-14,Verified,Active,Medium
CUST015694,Reva,Raghavan,Female,1973-08-23,6577340273,lipika53@example.com,"44
Dixit Nagar",Bihar Sharif,Tamil Nadu,701824,Software Engineer,721919,Divorced,2026-05-31,Verified,Inactive,Low
CUST015695,Theodore,Mohanty,Female,1993-08-24,3121756036,somwaida@example.net,"321, Chauhan Road",Loni,Nagaland,140384,Farmer,949043,Single,2023-12-30,Verified,Active,Medium
CUST015696,Eiravati,Srinivas,Female,2001-04-11,4133654799,takbhavani@example.org,"03/088, Date Path",Bhiwani,Odisha,348153,Lawyer,2154427,Married,2020-03-21,Pending,Inactive,High
CUST015697,Ansh,Nanda,Female,2004-05-09,1492893389,yashawini26@example.com,"H.No. 179, Agate Road",Ahmedabad,Himachal Pradesh,538495,Teacher,2081093,Divorced,2025-07-14,Verified,Inactive,Low
CUST015698,Lavanya,Mishra,Female,1979-09-05,4582364771,kai38@example.org,"05/091
Tripathi Zila",Udaipur,Punjab,966543,Software Engineer,1569739,Divorced,2021-08-04,Pending,Active,Medium
CUST015699,Farhan,Cheema,Male,1956-02-21,4461334608,aachal91@example.org,"31/61
Bava Marg",Fatehpur,Haryana,189548,Student,1425315,Single,2022-02-23,Verified,Inactive,High
CUST015700,Liam,Mukhopadhyay,Female,1968-10-06,2613443270,shivanshmahajan@example.net,"25
Singh",Malda,Meghalaya,765653,Government Employee,1381906,Single,2019-03-23,Verified,Active,High
CUST015701,Ijaya,Kara,Male,1965-07-07,3242164716,bhanumati33@example.com,"576, Som Nagar",Dhule,Odisha,032279,Farmer,519802,Single,2026-02-26,Pending,Inactive,Low
CUST015702,Yochana,Contractor,Female,1981-05-24,0203051679,naidumahika@example.com,"44, Bhattacharyya",Adoni,Uttarakhand,964891,Sales Executive,1375177,Single,2021-12-25,Pending,Active,Medium
CUST015703,Jagrati,Dyal,Female,1994-06-28,9588507555,lopapathak@example.net,"730
Hayre Path",Agartala,Assam,566680,Government Employee,685510,Married,2020-02-10,Pending,Active,Medium
CUST015704,Wriddhish,Andra,Female,1964-10-16,5744985172,hraju@example.net,"59/017
Loyal Marg",Sirsa,Odisha,104284,Government Employee,1460839,Married,2020-07-13,Verified,Active,Medium
CUST015705,Yatan,Barad,Male,1966-01-28,8147592229,ravalviraj@example.net,"H.No. 571, Nair Nagar",Asansol,Sikkim,063297,Teacher,249661,Single,2023-04-27,Pending,Inactive,High
CUST015706,Aarnav,Iyer,Male,1966-02-08,0603245744,ekani87@example.com,"28
Deshpande Marg",Adoni,Goa,698481,Government Employee,541221,Divorced,2018-02-28,Verified,Inactive,High
CUST015707,Harish,Setty,Female,1950-01-15,6432928362,bansalkaran@example.net,"H.No. 801
Kothari Road",Pallavaram,Andhra Pradesh,134946,Teacher,1436759,Single,2020-03-28,Pending,Active,Medium
CUST015708,Viraj,Chhabra,Male,1965-05-16,2919191212,wasonjanaki@example.org,"57/758
Banik Zila",Chapra,Sikkim,685432,Doctor,784626,Married,2025-05-21,Pending,Inactive,Low
CUST015709,Eiravati,Sachdeva,Female,1981-11-12,4111656269,uppalimaran@example.org,"H.No. 68
Menon",Tadepalligudem,Bihar,632195,Farmer,301264,Single,2019-03-31,Verified,Inactive,Medium
CUST015710,Banjeet,Yohannan,Female,1948-12-26,9393832822,surnidhi@example.net,"H.No. 041
Sen Chowk",Panchkula,Meghalaya,642003,Accountant,958628,Married,2024-03-30,Verified,Inactive,Medium
CUST015711,Zaid,Gandhi,Female,1954-09-29,8280277048,lviswanathan@example.org,"H.No. 341
Master Chowk",Deoghar,Odisha,562593,Government Employee,2401464,Single,2020-02-18,Verified,Active,Low
CUST015712,Fariq,Pall,Female,1946-02-24,3119698406,xhayre@example.com,"61/208
Oommen Ganj",Bharatpur,West Bengal,909963,Accountant,1569576,Married,2023-04-15,Verified,Active,Medium
CUST015713,Finn,Banerjee,Male,1960-01-19,8469496532,dayitachakrabarti@example.org,"93/32, Kuruvilla Road",Mira-Bhayandar,Kerala,824663,Government Employee,1936978,Divorced,2020-05-09,Pending,Active,High
CUST015714,Siya,Dasgupta,Female,1990-04-12,1904434631,aahanakar@example.net,"045
Chad Marg",Ambattur,Kerala,516043,Sales Executive,1569485,Single,2018-11-18,Pending,Active,High
CUST015715,Shivansh,Tella,Male,1949-03-28,6126854953,anmol89@example.org,"02
Sura Circle",Satna,Arunachal Pradesh,198266,Government Employee,1331116,Married,2018-01-12,Verified,Inactive,Low
CUST015716,Vansha,Das,Male,1954-11-30,0844379412,fradochoudhury@example.org,"59
Kibe Marg",Bikaner,Goa,384275,Accountant,1981492,Divorced,2025-10-18,Verified,Inactive,High
CUST015717,Tejas,Virk,Female,2007-10-10,4744370503,naveen40@example.net,"H.No. 14, Sunder Ganj",Jorhat,Haryana,270836,Student,299933,Married,2017-06-10,Pending,Inactive,Low
CUST015718,Isaac,Krishnamurthy,Male,1959-01-26,3455357974,deshmukhsiya@example.net,"71, Talwar",Ahmednagar,Haryana,382766,Doctor,1790999,Single,2021-10-18,Verified,Inactive,High
CUST015719,Oviya,Dasgupta,Male,1998-11-09,4227178773,deyfiyaz@example.org,"H.No. 67
Sen Circle",Ranchi,Jharkhand,823425,Sales Executive,202642,Single,2018-07-24,Verified,Active,High
CUST015720,Eiravati,Gade,Male,1989-08-21,6936333455,qmammen@example.org,"24, Pingle Street",Kavali,Rajasthan,045273,Sales Executive,957224,Divorced,2024-04-15,Pending,Active,High
CUST015721,Reyansh,Tiwari,Male,1964-08-11,9848971017,rachitmody@example.com,"50/332, Lad Zila",Jamshedpur,Haryana,333410,Doctor,1424803,Divorced,2022-02-17,Verified,Active,Low
CUST015722,Gunbir,Balakrishnan,Female,1959-03-31,0173537246,ypal@example.net,"H.No. 99
Banik Chowk",Darbhanga,Uttarakhand,550363,Software Engineer,1397375,Single,2023-07-12,Pending,Inactive,Medium
CUST015723,Urvashi,Chaudhary,Female,1966-12-17,0406579580,dvarghese@example.com,"52/056
Chaudhry Ganj",Tinsukia,Sikkim,475836,Sales Executive,1796447,Single,2025-06-30,Pending,Inactive,Low
CUST015724,Unni,Choudhry,Male,1976-10-24,4074099270,surlaksh@example.com,"H.No. 06
Singhal Road",Amravati,Assam,467224,Business,601784,Divorced,2025-12-05,Verified,Inactive,High
CUST015725,Yahvi,Mitra,Male,1988-10-21,4862042933,vdevi@example.org,"87/863, Dhaliwal Nagar",Mahbubnagar,Rajasthan,419321,Sales Executive,683911,Married,2017-08-07,Verified,Active,Medium
CUST015726,Aarav,D’Alia,Male,1998-08-08,0358115264,robert27@example.com,"H.No. 61
Chander Ganj",Raurkela Industrial Township,Haryana,860846,Student,1650894,Single,2018-03-18,Verified,Inactive,Medium
CUST015727,Yasti,Mannan,Male,1956-02-05,2732280581,nagaronkar@example.org,"20
Andra Chowk",Shahjahanpur,Manipur,014547,Teacher,326434,Divorced,2025-07-03,Pending,Inactive,Medium
CUST015728,Orinder,Prasad,Female,1990-03-31,5678942913,tkeer@example.com,"359, Mukherjee Street",Bhatpara,Tripura,321304,Sales Executive,567550,Single,2022-10-23,Pending,Active,High
CUST015729,Faqid,Tiwari,Male,1963-08-03,4217690962,aroravarenya@example.org,"H.No. 30
Sengupta Road",Gulbarga,Gujarat,671218,Student,1935002,Single,2016-09-05,Verified,Active,Low
CUST015730,Pranit,Babu,Male,1956-07-20,8088216535,tejas24@example.com,"22/902
Viswanathan Nagar",Asansol,Nagaland,050469,Business,2172783,Divorced,2017-07-21,Pending,Inactive,High
CUST015731,Ekani,Nazareth,Female,1969-05-07,2382985060,gthakkar@example.net,"45/09
Ravel Ganj",Bhilwara,Punjab,911586,Sales Executive,1918134,Divorced,2023-07-31,Verified,Inactive,Low
CUST015732,Advik,Dhaliwal,Male,1977-01-04,1134964088,vbhattacharyya@example.com,"99/701, Ramanathan Ganj",Sambalpur,Jharkhand,235290,Lawyer,760027,Divorced,2022-03-09,Verified,Active,Medium
CUST015733,Kamya,Raj,Male,1956-08-10,2650975084,bhardwajjatin@example.com,"H.No. 61
Ramaswamy Chowk",Solapur,Nagaland,915101,Accountant,2309290,Single,2018-06-03,Verified,Inactive,High
CUST015734,Owen,Sur,Female,1965-05-19,6921497081,handaria@example.com,"H.No. 64, Dyal Zila",Aurangabad,Chhattisgarh,170811,Government Employee,782476,Divorced,2018-07-05,Pending,Inactive,Medium
CUST015735,Sanaya,Char,Female,1958-03-29,9291054113,rgour@example.org,"H.No. 653, Saha Circle",Anand,West Bengal,073982,Lawyer,2354874,Divorced,2021-09-10,Pending,Inactive,Medium
CUST015736,Harita,Upadhyay,Male,1960-06-25,5513779937,vaishnavitara@example.net,"74, Chakrabarti Street",Sikar,Assam,998265,Government Employee,573824,Married,2020-06-27,Verified,Active,High
CUST015737,Bahadurjit,Rattan,Female,1948-09-16,7574122605,sampathlopa@example.com,"83/483
Dash Zila",Korba,Uttar Pradesh,390924,Business,257365,Single,2022-12-15,Verified,Active,Medium
CUST015738,Om,Viswanathan,Female,1947-05-24,4749912315,brijeshrajagopalan@example.net,"H.No. 651
Dara Zila",Mango,Odisha,609810,Accountant,1665593,Divorced,2020-01-06,Pending,Active,Low
CUST015739,Hemal,Gade,Female,1990-05-17,6182737737,vasana93@example.net,"H.No. 63
Batra Zila",Dharmavaram,Arunachal Pradesh,445400,Lawyer,541975,Married,2025-10-15,Verified,Active,Medium
CUST015740,Isha,Yadav,Female,2008-01-26,0681270690,vgandhi@example.com,"15
Dass Circle",Raebareli,Madhya Pradesh,604068,Student,1032468,Married,2017-02-21,Verified,Active,Low
CUST015741,Zilmil,Zacharia,Male,1967-03-18,3669732372,orinderchowdhury@example.org,"61/83, Anand Ganj",Secunderabad,West Bengal,659296,Government Employee,758996,Single,2021-03-04,Verified,Active,Medium
CUST015742,Falan,Dhar,Male,1947-07-21,8956948720,amol39@example.org,"79/549, Rajagopal Nagar",Dehri,Uttarakhand,520131,Farmer,2361005,Married,2018-04-11,Pending,Active,Medium
CUST015743,Sudiksha,Venkatesh,Male,1994-08-01,5147850276,purohitvedhika@example.org,"65, Naik Road",Panihati,Himachal Pradesh,993792,Business,2049942,Single,2020-02-14,Verified,Inactive,High
CUST015744,Aradhana,Dani,Female,1949-06-07,3800898600,randhawaekani@example.com,"29/114, Dube Circle",Dibrugarh,Meghalaya,738576,Teacher,1225704,Married,2018-01-16,Pending,Active,Medium
CUST015745,Kabir,Dave,Female,1971-03-03,5110579396,chavvi28@example.net,"H.No. 82, Saxena Circle",Katihar,Rajasthan,813525,Lawyer,1288595,Divorced,2023-08-18,Verified,Active,Low
CUST015746,Harinakshi,Bhasin,Female,1946-07-07,4488156939,nimratnatt@example.net,"H.No. 052
Mahajan Zila",Bahraich,Odisha,928715,Business,1177393,Single,2022-04-10,Pending,Active,Medium
CUST015747,Chaaya,Shenoy,Male,1990-01-17,7946328729,oliverram@example.org,"H.No. 38, Hans Zila",Raebareli,Meghalaya,828351,Lawyer,618990,Married,2018-05-06,Verified,Inactive,Low
CUST015748,Bishakha,Nazareth,Female,1965-09-19,3411045369,mdua@example.org,"H.No. 054, Mukhopadhyay Zila",Akola,Chhattisgarh,381340,Lawyer,317048,Married,2017-01-27,Pending,Active,Medium
CUST015749,Unnati,Sahota,Male,1968-04-14,9136187944,parmerdeepa@example.com,"680, Ravel Nagar",Adoni,Goa,348894,Student,2328978,Single,2018-11-23,Verified,Inactive,Low
CUST015750,Jeremiah,Batra,Male,1984-05-01,2949316098,qkhosla@example.org,"96
Chokshi",Agartala,Madhya Pradesh,210089,Software Engineer,1811986,Divorced,2018-01-19,Verified,Inactive,Low
CUST015751,Hema,Samra,Female,1971-11-03,2141340647,varenya23@example.net,"H.No. 29, Chakraborty Road",Munger,Assam,883062,Student,2024660,Divorced,2026-06-18,Pending,Inactive,Low
