card_id,customer_id,account_id,card_number,card_type,card_network,issue_date,expiry_date,cvv,daily_limit,status
CARD019732,CUST010800,ACC75227637,3555195457343052,Debit,Visa,2025-01-03,2029-11-18,565,25000,Active
CARD019733,CUST015077,ACC13896392,180010520400988,Credit,RuPay,2021-10-22,2029-07-27,455,200000,Expired
CARD019734,CUST011529,ACC15484980,4731801909450552,Credit,MasterCard,2023-03-04,2023-09-15,360,50000,Blocked
CARD019735,CUST008539,ACC57465292,6011940882609333,Debit,Visa,2025-11-03,2026-03-22,799,100000,Expired
CARD019736,CUST012920,ACC37672040,4855001679012852,Credit,MasterCard,2023-11-23,2027-05-25,300,50000,Expired
CARD019737,CUST012155,ACC65585657,4443265476604877126,Credit,MasterCard,2021-08-14,2025-02-14,463,50000,Expired
CARD019738,CUST005149,ACC77082676,2347732730837495,Credit,RuPay,2025-08-15,2030-09-11,139,200000,Blocked
CARD019739,CUST004578,ACC53292148,6542361372753283,Credit,MasterCard,2024-01-27,2028-09-03,354,25000,Active
CARD019740,CUST001844,ACC71387264,4751145974402980,Debit,MasterCard,2021-08-23,2022-08-28,972,200000,Active
CARD019741,CUST004319,ACC42872401,180098059014213,Credit,MasterCard,2021-08-10,2030-09-28,697,25000,Expired
CARD019742,CUST018238,ACC27868822,587270634542,Credit,Visa,2023-02-15,2029-05-06,104,100000,Expired
CARD019743,CUST009870,ACC66278261,2652250354528901,Debit,RuPay,2025-05-08,2029-06-13,140,50000,Active
CARD019744,CUST008513,ACC49593643,4584258104582804,Credit,RuPay,2025-12-12,2029-01-12,311,100000,Expired
CARD019745,CUST009827,ACC65964278,675975911073,Credit,Visa,2022-05-01,2023-09-17,997,25000,Blocked
CARD019746,CUST009181,ACC55168425,4410309884861116145,Debit,Visa,2025-02-07,2026-03-29,452,50000,Active
CARD019747,CUST011954,ACC28514267,3552624096612539,Credit,MasterCard,2024-01-22,2027-12-31,393,200000,Expired
CARD019748,CUST004635,ACC60008405,4902813305647607434,Debit,Visa,2021-10-12,2024-09-23,189,100000,Active
CARD019749,CUST019118,ACC68473293,30253254016727,Debit,RuPay,2022-07-05,2030-08-29,180,200000,Expired
CARD019750,CUST001453,ACC94922866,675902194942,Debit,MasterCard,2022-05-05,2029-12-12,238,50000,Active
CARD019751,CUST015681,ACC59456202,3529531725663165,Credit,RuPay,2022-06-08,2028-12-10,384,25000,Active
CARD019752,CUST003410,ACC19901825,3502859383593429,Debit,RuPay,2024-11-06,2026-05-13,694,50000,Active
CARD019753,CUST008025,ACC84755014,4310811522049613541,Credit,MasterCard,2021-12-03,2023-08-22,751,50000,Blocked
CARD019754,CUST016365,ACC93937375,346382448131743,Credit,Visa,2025-11-25,2029-07-09,338,50000,Blocked
CARD019755,CUST005388,ACC32781587,6011204999751748,Credit,RuPay,2025-06-19,2026-07-24,682,25000,Blocked
CARD019756,CUST013345,ACC84084797,4234004005682705,Credit,RuPay,2022-07-13,2024-06-02,342,100000,Blocked
CARD019757,CUST014210,ACC34704098,36373899741192,Credit,Visa,2026-04-16,2029-04-08,620,200000,Active
CARD019758,CUST003758,ACC87610418,3548394187538350,Credit,Visa,2023-05-21,2027-10-08,301,25000,Blocked
CARD019759,CUST009205,ACC54413555,4339978764072,Debit,MasterCard,2024-05-02,2025-07-04,898,25000,Expired
CARD019760,CUST007307,ACC69714604,3511481737451458,Credit,Visa,2025-02-20,2027-04-13,998,25000,Blocked
CARD019761,CUST019397,ACC71775832,4099924992934195,Credit,MasterCard,2025-08-17,2029-03-05,802,200000,Active
CARD019762,CUST010705,ACC66241608,4755337917622610,Credit,RuPay,2021-08-27,2025-09-24,448,25000,Blocked
CARD019763,CUST015845,ACC12831838,4679035332238441,Credit,Visa,2025-01-28,2031-01-10,174,100000,Active
CARD019764,CUST008940,ACC28167789,4065688669245397,Debit,MasterCard,2026-06-10,2028-09-26,877,200000,Expired
CARD019765,CUST009193,ACC79917285,4174699209351650,Credit,RuPay,2023-01-21,2025-06-26,564,200000,Blocked
CARD019766,CUST008898,ACC46484386,4789630759831308054,Credit,RuPay,2024-11-22,2030-11-04,318,50000,Blocked
CARD019767,CUST006700,ACC18464217,378198782960898,Debit,RuPay,2024-11-20,2027-11-23,988,25000,Active
CARD019768,CUST006310,ACC39674674,213135055209669,Debit,MasterCard,2026-06-30,2027-09-14,912,100000,Active
CARD019769,CUST001609,ACC16245924,2264710807519120,Debit,Visa,2025-07-01,2029-04-15,580,200000,Active
CARD019770,CUST005410,ACC13368801,5252083455046714,Credit,Visa,2023-09-21,2030-04-04,604,200000,Blocked
CARD019771,CUST008244,ACC86441374,4755997795809660,Credit,MasterCard,2026-07-17,2027-02-28,981,200000,Blocked
CARD019772,CUST019094,ACC77221938,4446305845541132,Debit,Visa,2023-09-29,2031-03-13,493,25000,Active
CARD019773,CUST010441,ACC32723396,4634440525444,Debit,RuPay,2022-09-04,2026-05-10,661,25000,Expired
CARD019774,CUST007415,ACC39102519,4947337614647620,Credit,MasterCard,2021-11-14,2030-09-23,212,50000,Expired
CARD019775,CUST013600,ACC96020748,2720868161263632,Credit,MasterCard,2025-04-24,2026-01-16,319,100000,Blocked
CARD019776,CUST001141,ACC97543193,30289495830252,Debit,Visa,2024-04-11,2029-04-22,934,50000,Active
CARD019777,CUST018811,ACC92988475,4086438705768860,Credit,Visa,2022-05-07,2029-09-19,742,25000,Active
CARD019778,CUST003774,ACC41465612,573748344138,Credit,RuPay,2022-03-05,2027-05-28,156,25000,Active
CARD019779,CUST016200,ACC15546798,30439626147544,Debit,MasterCard,2023-11-30,2027-03-22,291,25000,Active
CARD019780,CUST000758,ACC36800701,4307213011390425,Credit,RuPay,2023-09-21,2028-08-24,825,25000,Blocked
CARD019781,CUST003033,ACC21989945,180002022318024,Debit,Visa,2023-04-17,2028-07-17,482,50000,Active
CARD019782,CUST010025,ACC20075931,347043460365788,Debit,RuPay,2024-01-03,2025-09-14,723,200000,Active
CARD019783,CUST009597,ACC57022725,4646389142077493,Credit,Visa,2022-08-28,2030-11-13,444,200000,Blocked
CARD019784,CUST013788,ACC76507694,3599244827107827,Credit,RuPay,2021-10-28,2024-01-31,174,25000,Active
CARD019785,CUST008648,ACC98258109,6547659772333332,Debit,Visa,2022-04-03,2030-07-28,526,200000,Expired
CARD019786,CUST005182,ACC34525507,36439315924025,Credit,MasterCard,2026-01-24,2028-04-25,428,50000,Expired
CARD019787,CUST014675,ACC99615993,639086966384,Credit,Visa,2022-10-16,2029-06-24,748,25000,Expired
CARD019788,CUST006499,ACC72125076,2701517415428292,Credit,MasterCard,2021-11-03,2028-10-05,486,100000,Active
CARD019789,CUST015254,ACC49390697,344037435310310,Credit,Visa,2026-07-06,2028-06-03,103,50000,Active
CARD019790,CUST006481,ACC31006143,3502360382703192,Credit,Visa,2025-06-30,2028-11-24,129,200000,Active
CARD019791,CUST009409,ACC65706786,4557568617257,Debit,RuPay,2023-01-26,2026-11-08,164,50000,Blocked
CARD019792,CUST012330,ACC63036102,371277119909989,Credit,RuPay,2025-06-16,2027-09-21,228,25000,Expired
CARD019793,CUST016290,ACC45080659,4646322227717,Credit,MasterCard,2021-10-22,2030-12-23,632,25000,Blocked
CARD019794,CUST007727,ACC18766617,3574460335496069,Credit,RuPay,2023-10-23,2024-02-27,572,100000,Active
CARD019795,CUST002100,ACC23507930,4388004069931,Credit,RuPay,2022-07-07,2025-08-17,663,25000,Expired
CARD019796,CUST002864,ACC96085570,4887032481117,Debit,MasterCard,2025-04-29,2028-11-25,721,50000,Expired
CARD019797,CUST010193,ACC17615590,4761433883198834,Credit,RuPay,2021-08-19,2022-04-13,254,100000,Expired
CARD019798,CUST005319,ACC83550768,4520466167941299,Debit,RuPay,2023-01-05,2023-08-16,304,100000,Active
CARD019799,CUST003143,ACC48205917,4706711015634026,Credit,Visa,2024-02-01,2025-01-06,268,25000,Blocked
CARD019800,CUST012695,ACC10040804,3567162946302640,Credit,Visa,2022-10-10,2023-12-04,737,200000,Expired
CARD019801,CUST015148,ACC11059143,3582095739044295,Debit,Visa,2026-05-30,2028-01-26,947,100000,Active
CARD019802,CUST012263,ACC83570149,575395399521,Debit,RuPay,2023-06-24,2024-08-26,826,200000,Expired
CARD019803,CUST008862,ACC90783961,30284702661913,Credit,RuPay,2023-05-12,2027-03-24,210,25000,Expired
CARD019804,CUST016023,ACC20335786,503866060125,Credit,MasterCard,2025-10-18,2028-06-28,863,25000,Active
CARD019805,CUST010794,ACC43855156,6575721044307547,Credit,MasterCard,2023-10-27,2031-05-12,490,200000,Blocked
CARD019806,CUST007911,ACC57732236,676180011279,Credit,MasterCard,2025-07-02,2029-11-09,212,100000,Expired
CARD019807,CUST012882,ACC96094369,38452808741192,Credit,Visa,2023-03-27,2029-12-31,447,100000,Blocked
CARD019808,CUST019625,ACC61273369,180037410529485,Debit,Visa,2024-09-01,2029-03-11,463,50000,Expired
CARD019809,CUST004711,ACC34764841,378258275608428,Debit,MasterCard,2024-12-17,2029-08-30,837,200000,Expired
CARD019810,CUST003134,ACC95461377,4808618396764057,Credit,RuPay,2025-01-23,2028-12-07,661,25000,Active
CARD019811,CUST014677,ACC39844979,2699050683353954,Debit,MasterCard,2024-09-28,2027-10-12,466,200000,Expired
CARD019812,CUST016756,ACC43037696,4288559625998,Debit,MasterCard,2021-08-04,2030-11-09,121,50000,Expired
CARD019813,CUST001584,ACC25060633,501849515744,Debit,MasterCard,2021-11-26,2025-09-17,738,200000,Active
CARD019814,CUST019290,ACC73525702,4040033294909036,Credit,RuPay,2021-09-28,2026-02-09,524,100000,Expired
CARD019815,CUST006471,ACC45463108,3583790753855639,Debit,RuPay,2025-08-09,2028-02-21,402,100000,Blocked
CARD019816,CUST009257,ACC61696501,180072801804445,Credit,RuPay,2023-11-24,2024-03-11,712,100000,Blocked
CARD019817,CUST016837,ACC41974190,6517695369237516,Debit,Visa,2025-04-16,2026-06-09,601,100000,Active
CARD019818,CUST011181,ACC63354531,30306465968639,Credit,MasterCard,2026-06-12,2030-09-17,708,25000,Blocked
CARD019819,CUST009507,ACC81646369,3500802504382696,Debit,MasterCard,2023-02-17,2025-08-30,300,200000,Active
CARD019820,CUST010726,ACC22981687,4628641312278653,Debit,Visa,2025-03-02,2028-09-17,213,200000,Active
CARD019821,CUST018362,ACC94522035,344088166709444,Credit,MasterCard,2023-05-08,2026-05-26,768,100000,Active
CARD019822,CUST017949,ACC34278367,370468571297853,Credit,RuPay,2023-12-07,2029-11-25,242,200000,Blocked
CARD019823,CUST012484,ACC44786431,6552945297981735,Debit,Visa,2024-06-08,2029-06-13,153,100000,Blocked
CARD019824,CUST008562,ACC29441336,6536075462011893,Credit,Visa,2025-12-11,2030-03-08,106,100000,Active
CARD019825,CUST010240,ACC85164776,3527522089105036,Credit,RuPay,2022-04-30,2025-02-15,691,200000,Active
CARD019826,CUST018927,ACC18393668,348215018095831,Credit,Visa,2026-04-26,2026-10-06,841,50000,Active
CARD019827,CUST009510,ACC95149270,4951308385562256226,Credit,MasterCard,2022-12-11,2031-03-25,808,100000,Expired
CARD019828,CUST012903,ACC72787326,2683488742278994,Credit,RuPay,2024-05-12,2028-12-20,737,50000,Blocked
CARD019829,CUST016190,ACC12702170,3519109359509434,Credit,RuPay,2024-11-01,2028-10-23,343,50000,Active
CARD019830,CUST011700,ACC55387977,6582549257165547,Debit,MasterCard,2022-08-19,2031-04-12,433,200000,Expired
CARD019831,CUST000999,ACC29206140,377134862811876,Debit,RuPay,2024-03-14,2024-08-15,445,25000,Blocked
CARD019832,CUST012588,ACC83872010,4359930698156820278,Debit,Visa,2024-01-10,2024-10-10,611,100000,Blocked
CARD019833,CUST002178,ACC41036367,30103194970832,Debit,RuPay,2025-04-01,2029-04-01,373,200000,Blocked
CARD019834,CUST004575,ACC94264038,2714036462449411,Credit,Visa,2024-03-04,2026-01-05,674,25000,Active
CARD019835,CUST014324,ACC91805187,3587961803455920,Debit,Visa,2025-01-13,2027-10-28,813,100000,Blocked
CARD019836,CUST000956,ACC23616985,3594436217834276,Debit,MasterCard,2024-06-04,2028-09-08,909,100000,Expired
CARD019837,CUST017436,ACC43350997,4668403815329918175,Credit,MasterCard,2022-10-29,2025-12-15,419,100000,Active
CARD019838,CUST015547,ACC17522529,38393908096857,Debit,Visa,2023-05-06,2024-03-02,154,50000,Blocked
CARD019839,CUST001799,ACC16268135,3508651349909417,Debit,RuPay,2023-06-20,2025-11-30,491,200000,Active
CARD019840,CUST014042,ACC42365768,6532343537252494,Credit,RuPay,2023-05-31,2028-02-25,754,200000,Active
CARD019841,CUST015244,ACC89161593,30263162802092,Credit,RuPay,2021-08-24,2023-12-29,255,25000,Expired
CARD019842,CUST006947,ACC57454337,4476903345294,Credit,MasterCard,2024-10-29,2025-09-14,915,25000,Expired
CARD019843,CUST018840,ACC90465579,4703144992513,Credit,Visa,2022-11-28,2027-07-09,441,50000,Blocked
CARD019844,CUST017187,ACC21981973,4176813024617421,Debit,MasterCard,2025-09-04,2026-03-22,315,100000,Active
CARD019845,CUST004572,ACC80660650,213147743034847,Credit,MasterCard,2024-01-26,2030-11-02,948,200000,Expired
CARD019846,CUST011045,ACC20469453,3540738302232984,Credit,Visa,2024-08-10,2028-08-12,321,200000,Active
CARD019847,CUST008703,ACC79703256,5257507765023398,Debit,Visa,2023-12-24,2026-08-06,565,25000,Blocked
CARD019848,CUST009979,ACC26354497,676188445206,Credit,RuPay,2025-11-06,2027-06-06,577,100000,Expired
CARD019849,CUST005720,ACC89635467,4448730109130116018,Credit,Visa,2023-02-16,2027-11-06,677,50000,Expired
CARD019850,CUST006095,ACC30019207,180014445393302,Debit,MasterCard,2024-03-18,2029-08-11,253,50000,Expired
CARD019851,CUST007193,ACC40407752,3516762784719904,Debit,RuPay,2022-01-18,2024-07-12,441,50000,Expired
CARD019852,CUST017392,ACC20374688,4108703538931,Debit,RuPay,2021-08-30,2025-05-01,275,25000,Active
CARD019853,CUST006356,ACC88067657,630486827706,Debit,RuPay,2022-07-11,2025-07-19,101,200000,Expired
CARD019854,CUST002143,ACC92889307,4662188248242,Debit,RuPay,2022-11-27,2030-08-13,231,100000,Blocked
CARD019855,CUST009639,ACC47870916,4719065481292594,Credit,Visa,2026-02-16,2030-06-17,851,100000,Active
CARD019856,CUST000332,ACC16556137,3528338991345142,Credit,MasterCard,2022-11-09,2031-08-03,421,25000,Active
CARD019857,CUST010565,ACC89532827,4923772693734,Debit,MasterCard,2025-01-12,2031-07-03,691,100000,Active
CARD019858,CUST000248,ACC91755752,342802753359930,Credit,MasterCard,2024-02-21,2031-02-08,467,200000,Active
CARD019859,CUST000536,ACC38236942,4030760568801,Debit,Visa,2025-07-26,2029-05-17,344,200000,Active
CARD019860,CUST014727,ACC68166080,4447235392978375894,Debit,RuPay,2024-04-27,2029-09-15,359,25000,Active
CARD019861,CUST004268,ACC30004717,38344496522556,Credit,Visa,2022-07-26,2030-06-22,508,100000,Expired
CARD019862,CUST016195,ACC38217343,060455924922,Credit,RuPay,2022-09-19,2029-11-16,461,50000,Active
CARD019863,CUST016418,ACC25000691,060423430945,Debit,RuPay,2025-01-19,2027-11-06,150,100000,Expired
CARD019864,CUST013019,ACC82852560,30016720855477,Debit,MasterCard,2023-07-24,2027-01-22,175,200000,Expired
CARD019865,CUST011087,ACC61884426,3517586985126802,Debit,Visa,2026-03-06,2028-06-22,477,25000,Active
CARD019866,CUST011468,ACC80221861,347464384526281,Debit,Visa,2022-09-18,2024-08-09,293,25000,Blocked
CARD019867,CUST010979,ACC46090369,4881681399150534,Debit,MasterCard,2022-11-26,2027-05-09,760,100000,Blocked
CARD019868,CUST001369,ACC20087710,2271031751746051,Debit,Visa,2025-12-21,2029-05-19,502,50000,Blocked
CARD019869,CUST000069,ACC91310472,4272261239934,Credit,MasterCard,2021-12-18,2023-12-28,827,100000,Blocked
CARD019870,CUST015270,ACC13510413,3581240528603528,Debit,Visa,2021-10-02,2025-08-31,775,50000,Blocked
CARD019871,CUST012142,ACC45532207,4625742653331180405,Credit,Visa,2026-02-01,2028-10-31,350,200000,Blocked
CARD019872,CUST008826,ACC57931258,4104413876497088641,Debit,MasterCard,2025-05-23,2029-11-07,521,200000,Expired
CARD019873,CUST003802,ACC61094896,4961387494609894,Debit,Visa,2025-10-03,2027-10-17,380,200000,Active
CARD019874,CUST002444,ACC46474126,38273824861453,Debit,MasterCard,2021-12-01,2024-01-11,630,200000,Expired
CARD019875,CUST010954,ACC67119023,3580205237556920,Credit,RuPay,2026-03-21,2029-09-03,666,50000,Expired
CARD019876,CUST008706,ACC62017599,371103093614744,Credit,RuPay,2022-10-13,2025-01-10,324,100000,Blocked
CARD019877,CUST010557,ACC55735250,30240244802241,Credit,RuPay,2023-05-29,2029-06-17,219,100000,Active
CARD019878,CUST007758,ACC58383788,4340283526907855,Credit,MasterCard,2023-07-16,2028-12-25,818,200000,Blocked
CARD019879,CUST012283,ACC50011052,4468299027377972,Debit,MasterCard,2025-01-10,2028-11-22,592,50000,Active
CARD019880,CUST019279,ACC28541869,36716185000063,Credit,Visa,2021-08-09,2024-05-12,498,25000,Blocked
CARD019881,CUST013405,ACC16713732,340160361151674,Credit,Visa,2024-09-11,2030-05-09,587,25000,Expired
CARD019882,CUST008416,ACC42182809,571408248888,Debit,Visa,2023-10-17,2027-07-04,656,25000,Expired
CARD019883,CUST000461,ACC68341873,4851315087330,Credit,MasterCard,2022-11-01,2029-03-13,323,50000,Active
CARD019884,CUST014703,ACC80572227,4543837237205134,Credit,Visa,2025-01-07,2025-01-23,851,50000,Active
CARD019885,CUST013675,ACC28110963,372704977062345,Debit,Visa,2025-12-07,2029-01-31,952,50000,Active
CARD019886,CUST014032,ACC74256005,3505335709218881,Debit,RuPay,2023-10-04,2031-03-16,402,25000,Blocked
CARD019887,CUST019384,ACC37967148,3597055483934383,Credit,Visa,2021-12-16,2027-09-14,569,50000,Blocked
CARD019888,CUST019241,ACC38782612,3578191055551611,Debit,RuPay,2024-09-21,2031-05-02,162,200000,Expired
CARD019889,CUST007743,ACC74338153,639079545666,Debit,Visa,2026-07-25,2027-06-19,522,100000,Expired
CARD019890,CUST000966,ACC69483936,3534075608123726,Debit,RuPay,2026-06-18,2028-11-09,137,25000,Expired
CARD019891,CUST007349,ACC63022247,344203290040034,Debit,MasterCard,2024-07-20,2025-04-29,209,200000,Expired
CARD019892,CUST018733,ACC26046870,4408615821601615245,Credit,Visa,2025-08-03,2025-11-02,541,100000,Blocked
CARD019893,CUST014094,ACC70180314,5498334548416776,Credit,RuPay,2024-06-14,2030-07-18,440,100000,Active
CARD019894,CUST003232,ACC43744116,376924843589620,Credit,Visa,2023-02-23,2028-02-20,640,25000,Blocked
CARD019895,CUST002187,ACC46474088,4746437378571223,Debit,RuPay,2024-03-19,2024-08-11,739,100000,Expired
CARD019896,CUST014145,ACC12925764,4754138207988,Debit,MasterCard,2024-12-13,2027-06-16,683,25000,Expired
CARD019897,CUST012847,ACC33375157,4974012827522904,Credit,MasterCard,2021-11-17,2022-03-21,702,50000,Expired
CARD019898,CUST014016,ACC81652637,2681548102095403,Credit,MasterCard,2021-09-22,2024-01-05,486,100000,Expired
CARD019899,CUST014338,ACC35099550,4598482884828989,Debit,Visa,2024-04-16,2029-11-27,881,25000,Active
CARD019900,CUST019818,ACC96567674,30048271579545,Credit,Visa,2024-03-18,2031-04-22,599,50000,Expired
CARD019901,CUST010669,ACC90845901,30475679152114,Debit,RuPay,2022-08-20,2022-12-11,951,50000,Blocked
CARD019902,CUST018970,ACC76730413,502040977840,Debit,RuPay,2024-01-15,2026-09-24,188,25000,Expired
CARD019903,CUST004897,ACC57973622,4981780737772543,Debit,MasterCard,2022-04-10,2029-04-18,976,25000,Active
CARD019904,CUST001048,ACC38065639,4733771813880,Debit,MasterCard,2023-12-20,2027-09-28,626,25000,Expired
CARD019905,CUST012090,ACC48188536,375252837502545,Debit,RuPay,2024-02-14,2025-01-02,543,50000,Blocked
CARD019906,CUST015382,ACC53565966,4690274235669822590,Debit,MasterCard,2022-05-11,2026-07-27,326,200000,Blocked
CARD019907,CUST009918,ACC94166489,060428966513,Credit,MasterCard,2022-12-03,2022-12-14,829,100000,Blocked
CARD019908,CUST007830,ACC72042466,4446863378544,Debit,MasterCard,2023-01-13,2030-12-26,519,50000,Active
CARD019909,CUST006634,ACC81571999,6549665186017450,Credit,MasterCard,2026-02-22,2029-04-28,185,25000,Expired
CARD019910,CUST011167,ACC86361558,4196745258760322020,Debit,MasterCard,2024-01-01,2030-11-02,773,100000,Active
CARD019911,CUST018675,ACC23804930,4123054529536170,Credit,Visa,2022-10-24,2025-10-31,574,50000,Expired
CARD019912,CUST013488,ACC79571683,4727329774981960,Credit,RuPay,2023-01-06,2028-02-09,173,200000,Blocked
CARD019913,CUST013896,ACC92747812,341147909918044,Debit,RuPay,2022-06-08,2030-08-23,971,200000,Blocked
CARD019914,CUST014184,ACC45530832,2285162550695670,Debit,MasterCard,2022-01-26,2031-06-21,878,25000,Active
CARD019915,CUST013448,ACC11987680,3538894046511730,Credit,Visa,2023-07-28,2028-02-18,721,25000,Expired
CARD019916,CUST019364,ACC82705246,6011220807719057,Debit,RuPay,2026-03-29,2028-08-27,917,50000,Blocked
CARD019917,CUST009420,ACC58111140,180009361386041,Credit,Visa,2024-10-11,2029-10-06,583,100000,Active
CARD019918,CUST002008,ACC79841964,6011709298021064,Debit,MasterCard,2023-06-24,2028-03-22,657,50000,Active
CARD019919,CUST007971,ACC97301120,2502873085123940,Credit,Visa,2022-07-10,2024-03-18,113,50000,Expired
CARD019920,CUST007799,ACC37559143,213181841632483,Debit,RuPay,2024-06-25,2027-12-31,972,100000,Expired
CARD019921,CUST013106,ACC91832813,502030653146,Credit,RuPay,2022-06-29,2028-04-21,938,25000,Expired
CARD019922,CUST003608,ACC65221486,4015853255885976557,Credit,Visa,2024-10-18,2025-11-20,338,25000,Expired
CARD019923,CUST008023,ACC14739843,213194848015529,Credit,MasterCard,2024-07-17,2027-12-23,609,200000,Active
CARD019924,CUST015490,ACC59927085,347558284959524,Credit,Visa,2024-07-19,2027-11-25,664,100000,Blocked
CARD019925,CUST000879,ACC67707308,180054778365188,Debit,Visa,2026-02-28,2031-07-30,606,200000,Active
CARD019926,CUST007555,ACC63093901,6011297171541069,Debit,Visa,2023-08-14,2026-05-16,835,200000,Expired
CARD019927,CUST013183,ACC92254862,2268085508447327,Credit,Visa,2023-02-08,2030-10-07,415,50000,Blocked
CARD019928,CUST011413,ACC27014923,348906986062924,Credit,RuPay,2022-10-15,2024-09-09,572,200000,Expired
CARD019929,CUST017849,ACC17440692,6011753579305929,Credit,RuPay,2026-05-04,2030-04-30,493,100000,Expired
CARD019930,CUST018889,ACC88502338,4285138287833368,Debit,RuPay,2024-01-14,2024-05-13,217,50000,Blocked
CARD019931,CUST013052,ACC84251830,2256872399529147,Credit,Visa,2026-01-15,2027-04-01,123,25000,Active
CARD019932,CUST015627,ACC25561719,3535691614825028,Credit,Visa,2024-10-20,2027-07-17,150,25000,Blocked
CARD019933,CUST001684,ACC96376288,4212096172413095729,Credit,Visa,2026-05-06,2028-09-29,734,50000,Blocked
CARD019934,CUST008359,ACC33710046,3514747340631711,Debit,MasterCard,2026-06-18,2029-09-21,955,100000,Expired
CARD019935,CUST016555,ACC66845134,30575411262764,Debit,MasterCard,2022-05-19,2022-09-28,209,200000,Expired
CARD019936,CUST010474,ACC40605667,30593724388655,Debit,Visa,2024-03-01,2025-07-16,838,25000,Active
CARD019937,CUST015236,ACC99778149,2278148968651776,Credit,Visa,2022-05-26,2024-02-18,159,50000,Expired
CARD019938,CUST009465,ACC85970778,5141897289541110,Debit,RuPay,2024-04-20,2026-04-04,152,25000,Blocked
CARD019939,CUST012783,ACC36252250,4021125387651427,Debit,Visa,2026-01-21,2027-02-18,474,200000,Blocked
CARD019940,CUST015408,ACC44107910,6592499900511234,Credit,MasterCard,2022-06-14,2028-05-07,605,200000,Expired
CARD019941,CUST006166,ACC20859693,30172758726344,Credit,Visa,2022-01-09,2023-10-06,274,100000,Blocked
CARD019942,CUST018894,ACC34693012,370133542802765,Debit,Visa,2025-06-07,2029-08-03,479,50000,Expired
CARD019943,CUST005861,ACC51765428,4596940891453,Credit,Visa,2024-02-01,2026-11-02,108,100000,Expired
CARD019944,CUST017544,ACC66806531,4490275748738,Credit,MasterCard,2025-11-21,2029-04-01,371,200000,Blocked
CARD019945,CUST008560,ACC98036565,213160872221374,Credit,Visa,2022-09-17,2030-08-07,773,100000,Expired
CARD019946,CUST007490,ACC43949150,3576694348719608,Debit,RuPay,2022-01-27,2022-09-15,917,25000,Active
CARD019947,CUST006507,ACC71585813,630467639393,Credit,MasterCard,2026-05-27,2028-08-12,599,50000,Blocked
CARD019948,CUST014385,ACC28538865,2223411195751124,Debit,RuPay,2023-05-10,2029-06-11,156,100000,Active
CARD019949,CUST016991,ACC14392206,060419048560,Debit,Visa,2021-10-02,2023-04-18,663,100000,Expired
CARD019950,CUST003523,ACC57425471,4342619500889,Credit,Visa,2023-08-13,2029-02-27,852,25000,Active
CARD019951,CUST009259,ACC44031393,4801590455164577,Credit,RuPay,2024-12-24,2025-02-28,612,50000,Active
CARD019952,CUST014165,ACC77242664,2259490830525389,Credit,RuPay,2024-08-03,2026-06-22,724,200000,Expired
CARD019953,CUST016635,ACC79444375,4799040473587531017,Credit,MasterCard,2023-05-09,2027-02-02,557,100000,Active
CARD019954,CUST014379,ACC37135049,3548102463322146,Debit,Visa,2023-08-17,2028-10-17,509,200000,Expired
CARD019955,CUST015884,ACC28527467,503873408739,Debit,MasterCard,2022-04-24,2029-09-10,837,25000,Expired
CARD019956,CUST002215,ACC25579271,4449299230442271373,Credit,RuPay,2024-04-18,2031-06-30,499,200000,Active
CARD019957,CUST018498,ACC91261990,30492386556834,Credit,Visa,2022-01-15,2026-10-18,354,50000,Active
CARD019958,CUST008014,ACC27704542,4818436900036789663,Debit,MasterCard,2025-11-08,2028-02-29,833,100000,Blocked
CARD019959,CUST003621,ACC91939078,6011943387650901,Credit,MasterCard,2022-02-27,2023-06-03,797,100000,Blocked
CARD019960,CUST000489,ACC54704225,4573017118104804227,Credit,RuPay,2022-06-13,2027-02-27,253,200000,Expired
CARD019961,CUST003868,ACC54599888,378153127998996,Credit,Visa,2023-04-09,2026-07-26,815,25000,Expired
CARD019962,CUST002961,ACC25257371,5210053207969373,Debit,RuPay,2026-05-18,2029-06-26,859,100000,Blocked
CARD019963,CUST007781,ACC10545650,4726714509401652105,Debit,Visa,2025-03-27,2027-08-25,675,25000,Blocked
CARD019964,CUST003955,ACC73587860,3577591045427668,Debit,RuPay,2024-10-26,2028-08-25,883,200000,Blocked
CARD019965,CUST016703,ACC70442513,4288911376920655445,Debit,RuPay,2026-07-29,2030-11-21,433,50000,Blocked
CARD019966,CUST015822,ACC14729074,376412045346221,Debit,Visa,2025-05-30,2027-05-02,165,100000,Expired
CARD019967,CUST003625,ACC35504563,180034182294844,Debit,Visa,2024-10-23,2027-10-16,881,25000,Active
CARD019968,CUST016979,ACC64260314,503809717138,Debit,RuPay,2026-05-25,2029-02-23,269,200000,Expired
CARD019969,CUST011253,ACC93610951,30506895041077,Debit,RuPay,2026-04-07,2028-12-29,308,100000,Blocked
CARD019970,CUST018566,ACC75942986,180060250284946,Credit,MasterCard,2023-12-05,2027-05-13,801,200000,Blocked
CARD019971,CUST002173,ACC54822726,569313525853,Debit,MasterCard,2023-04-02,2027-01-12,837,25000,Expired
CARD019972,CUST016344,ACC66690349,4885268221407500,Debit,RuPay,2025-02-03,2026-03-15,614,100000,Expired
CARD019973,CUST015046,ACC24359993,3551923711422238,Debit,Visa,2026-04-29,2027-10-21,660,100000,Expired
